Sample Name,Sample Shipped,Sample Sequenced,DRC Received,Available on Cavatica,Genomics Data Harmonized,Phenotype Data Harmonized,Year,Contact PI,Institution Name,Title
bada1216-3fb3,0,1,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
12b11b67-2495,0,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
9b1d3c8b-2f60,0,0,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
e8b4892f-9919,1,1,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
fd51e379-e140,1,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
b8667ddd-404e,0,1,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
f77fedd4-9813,1,1,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
8ef8cd1f-8e5c,0,0,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
26068e6e-d81b,1,1,1,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
b01a4d80-96f8,1,0,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
46fde901-d95a,1,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
2f007c09-465a,0,1,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
a8ea00c5-2a7f,0,0,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
0888f723-ebcc,1,0,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
09613bb0-9322,1,0,1,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
4278d0d3-2b40,0,1,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
3b3afdcb-59c0,0,0,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
503fdd37-243b,0,1,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
928a7508-c658,0,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
4f7b5179-a76b,0,1,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
10becb8e-6bc0,0,1,1,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
e1c79e56-e25c,0,0,1,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
e8aef1f5-8451,1,0,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
489101e5-1470,1,0,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
bf9a1c02-8989,0,0,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
3d7dbeb6-12d9,1,1,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
1e42edbf-2aaf,0,0,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
b07bda14-29e3,1,0,1,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
419f8e95-aaba,1,0,1,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
7bbf6a0b-8554,0,0,1,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
3423224a-5aaf,0,1,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
6c946d18-44d5,0,0,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
83e14c25-9ce8,1,1,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
f7b7647a-ca76,1,1,0,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
dde0c7aa-8ace,0,1,0,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
098e38b7-9669,1,0,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
1aa27f17-df07,0,0,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
e82bc06c-011f,1,0,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
0fe739a0-917b,1,1,1,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
230259c2-2c42,1,1,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
83c3c80c-8cf4,0,0,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d0e5f0ef-932a,1,1,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
6116de8a-c640,1,1,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
7e6cff26-f1df,1,0,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
3c27651f-9e49,0,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
465cc4f1-16f4,1,0,1,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
2d4052d9-4bbd,0,1,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
dd68b11a-5ffd,1,1,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
ea950ba1-9cd5,1,1,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
fbfcc670-70b9,0,0,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
c8a58e7e-9a05,0,1,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
30851420-f51e,0,0,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
0db85a4a-95b0,0,1,0,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d17791db-8660,1,0,0,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
6ead6761-19ae,0,0,0,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
7bb48c07-9188,0,0,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
256db19c-b29a,0,1,0,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
05a370bf-a4ca,1,0,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
bd96482a-39b2,0,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
72e3e44d-6295,1,1,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
4bde7b77-0522,0,1,0,1,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
695cd7c5-53f5,0,0,1,1,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
e1af04d3-2df5,0,1,0,0,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
60de2213-fa0d,1,0,0,0,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
b0d90d86-0710,1,1,0,1,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
ba56aeca-b95b,0,0,0,0,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
fc47b3a3-0512,0,0,1,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
131f69d4-7b42,1,1,1,0,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
45f003a1-6607,1,1,0,1,1,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
05dde55b-0a2a,0,0,0,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
931c2a5a-02db,1,0,1,1,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
b6b9815c-e48b,1,1,1,0,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
74bb796d-8819,1,0,0,1,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
872ebf5d-652f,1,0,1,0,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
58cd5d33-fd82,1,0,0,0,1,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
f9f4886a-fef2,1,1,1,0,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
84602a10-a5de,1,0,0,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
073b9fc5-142c,1,0,1,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
b9d8cb81-a236,1,1,0,0,1,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
8305628a-03ed,0,1,1,1,1,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
fce0f98a-46a6,1,0,1,1,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
440337c7-8b9d,1,1,0,1,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
867af5e0-b5a5,1,1,0,0,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
1abf1ea8-9edf,0,0,0,0,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
7d42d9e0-430e,0,0,1,0,0,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
361a763a-844a,1,1,0,0,1,1,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
eba69718-0d52,0,0,0,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
0da0d07e-585f,1,1,0,1,1,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
9ac0c9b4-e69a,0,1,1,1,0,0,2015,Joshua Schiffman,University of Utah,Genetic Contribution to Ewing Sarcoma in 330 parent-Offspring Trios
d841d560-bc3f,1,0,1,0,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
51cc9132-875f,0,0,1,1,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
fd3c15fc-7be9,0,0,1,0,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
ac6d6c2c-3b0b,0,1,1,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
1fdc520c-fc43,0,1,0,1,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
d9fdf285-285f,1,1,0,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
d1ba3094-99de,0,1,1,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
e145642d-77e6,1,0,1,1,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
332ef598-c18f,0,1,1,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
7f9f75c9-d6b2,0,0,0,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
4932c68a-8da0,0,1,0,1,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
235a1735-216d,1,1,0,1,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
0cf109fc-ad93,1,0,0,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
f09b7d13-8a05,0,1,1,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
5b88a642-2e8c,1,1,1,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
b686ddf5-6eff,1,0,0,1,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
a32b30b5-4a78,1,0,1,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
2de79d21-01a4,1,1,0,1,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
6888667e-35e6,1,0,1,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
b6679e91-a09e,0,1,0,1,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
687f7582-2dd8,0,0,1,0,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
36f0a587-0eed,1,0,0,1,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
6d409ac9-f1b3,0,0,1,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
869ca6b2-6c13,1,0,0,0,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
73922006-1fd6,0,0,0,1,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
4180a477-ed69,0,1,1,0,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
36f13576-9ec5,0,0,1,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
2550ef6c-4e35,0,1,0,1,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
5c458a44-673a,0,0,0,0,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
11ee829d-bf17,0,1,1,0,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
35dea934-f4d9,1,1,0,1,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
1ba84d6e-3326,0,0,0,1,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
e2689dbf-d90b,1,0,0,0,0,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
719529b2-0458,0,1,0,0,1,1,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
66770cbc-202e,0,1,1,0,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
594e42cc-469c,1,1,0,0,1,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
fce14cc6-a48d,1,1,1,1,0,0,2015,Christine Seidman,President and Fellows of Harvard College,Discovery of the Genetic Basis of Structural Heart and Other Birth Defects
1a34ea78-4aa2,0,0,0,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
ecebd1ab-3e5c,1,0,1,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
08a5dc4d-adb5,1,0,0,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
99a111c7-1e5f,1,0,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
5bf531d4-1f1a,0,1,0,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
cbdda1ec-0238,1,0,0,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
f7d9d668-30dc,0,1,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
a805f878-718f,0,1,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
9266024d-25c4,1,1,1,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
0c6b99cb-a7ce,0,0,1,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
9acdf29f-a0ef,1,1,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
de2d1e92-4d16,1,0,1,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
7e118cd7-0dcf,0,0,1,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
cfc21ff7-8ce0,1,1,1,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
62a04deb-25fc,1,1,0,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
e8a50afe-1d0b,0,0,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
994a92e4-d0a5,0,1,1,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
d2d85d38-cfc5,0,1,1,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
ddcf356d-b581,1,1,0,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
60cb1723-cffd,0,0,0,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
c9b1188a-8a96,0,1,0,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
88763fe4-2f4f,1,0,1,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
f0517fc7-5b7b,0,1,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
f2353fa7-2bd7,1,1,0,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
b308d1f1-aaa3,0,0,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
d6712ae2-e156,1,0,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
7644e8e6-947d,1,1,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
efaba096-0005,0,0,0,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
8140329a-3710,1,0,1,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
64fb088a-f654,0,1,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
56848636-7614,1,1,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
4d4b3e19-4ce1,1,1,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
44aec2e8-42e0,1,1,1,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
5fdaa2f1-4517,0,1,1,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
0ae186d2-e5ca,1,1,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
e5ef971b-6111,1,0,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
c895cce1-1865,1,1,1,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
8e191fbe-8e5e,0,1,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
501efdd8-c525,0,1,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
55b3779d-22cb,0,0,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
dfe8fcd7-93fb,1,1,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
9f81d361-91fe,0,0,1,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
4fe3f794-24cb,1,1,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
21735095-cc2a,0,1,1,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
697c487f-0db4,0,1,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
260806dc-c066,0,0,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
618680c3-5940,0,1,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
325c2be0-9542,0,0,1,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
15404768-db93,0,1,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
2463b0cf-26f1,1,0,1,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
c869aa2e-7d07,1,0,1,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
a6f344a1-b721,0,1,1,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
